,ProvinceId,Province,ProvinceEn,ConfirmDate,NewCases,TotalConfirmCases
0,1,กรุงเทพมหานคร,Bangkok,2020-01-22,1,1
1,1,กรุงเทพมหานคร,Bangkok,2020-01-23,0,1
2,1,กรุงเทพมหานคร,Bangkok,2020-01-24,1,2
3,1,กรุงเทพมหานคร,Bangkok,2020-01-25,1,3
4,1,กรุงเทพมหานคร,Bangkok,2020-01-26,1,4
5,1,กรุงเทพมหานคร,Bangkok,2020-01-27,0,4
6,1,กรุงเทพมหานคร,Bangkok,2020-01-28,4,8
7,1,กรุงเทพมหานคร,Bangkok,2020-01-29,0,8
8,1,กรุงเทพมหานคร,Bangkok,2020-01-30,0,8
9,1,กรุงเทพมหานคร,Bangkok,2020-01-31,4,12
10,1,กรุงเทพมหานคร,Bangkok,2020-02-01,0,12
11,1,กรุงเทพมหานคร,Bangkok,2020-02-02,0,12
12,1,กรุงเทพมหานคร,Bangkok,2020-02-03,0,12
13,1,กรุงเทพมหานคร,Bangkok,2020-02-04,3,15
14,1,กรุงเทพมหานคร,Bangkok,2020-02-05,0,15
15,1,กรุงเทพมหานคร,Bangkok,2020-02-06,0,15
16,1,กรุงเทพมหานคร,Bangkok,2020-02-07,0,15
17,1,กรุงเทพมหานคร,Bangkok,2020-02-08,3,18
18,1,กรุงเทพมหานคร,Bangkok,2020-02-09,0,18
19,1,กรุงเทพมหานคร,Bangkok,2020-02-10,0,18
20,1,กรุงเทพมหานคร,Bangkok,2020-02-11,1,19
21,1,กรุงเทพมหานคร,Bangkok,2020-02-12,0,19
22,1,กรุงเทพมหานคร,Bangkok,2020-02-13,0,19
23,1,กรุงเทพมหานคร,Bangkok,2020-02-14,0,19
24,1,กรุงเทพมหานคร,Bangkok,2020-02-15,0,19
25,1,กรุงเทพมหานคร,Bangkok,2020-02-16,0,19
26,1,กรุงเทพมหานคร,Bangkok,2020-02-17,1,20
27,1,กรุงเทพมหานคร,Bangkok,2020-02-18,0,20
28,1,กรุงเทพมหานคร,Bangkok,2020-02-19,0,20
29,1,กรุงเทพมหานคร,Bangkok,2020-02-20,0,20
30,1,กรุงเทพมหานคร,Bangkok,2020-02-21,0,20
31,1,กรุงเทพมหานคร,Bangkok,2020-02-22,0,20
32,1,กรุงเทพมหานคร,Bangkok,2020-02-23,0,20
33,1,กรุงเทพมหานคร,Bangkok,2020-02-24,0,20
34,1,กรุงเทพมหานคร,Bangkok,2020-02-25,2,22
35,1,กรุงเทพมหานคร,Bangkok,2020-02-26,3,25
36,1,กรุงเทพมหานคร,Bangkok,2020-02-27,0,25
37,1,กรุงเทพมหานคร,Bangkok,2020-02-28,0,25
38,1,กรุงเทพมหานคร,Bangkok,2020-02-29,1,26
39,1,กรุงเทพมหานคร,Bangkok,2020-03-01,0,26
40,1,กรุงเทพมหานคร,Bangkok,2020-03-02,1,27
41,1,กรุงเทพมหานคร,Bangkok,2020-03-03,0,27
42,1,กรุงเทพมหานคร,Bangkok,2020-03-04,0,27
43,1,กรุงเทพมหานคร,Bangkok,2020-03-05,0,27
44,1,กรุงเทพมหานคร,Bangkok,2020-03-06,1,28
45,1,กรุงเทพมหานคร,Bangkok,2020-03-07,1,29
46,1,กรุงเทพมหานคร,Bangkok,2020-03-08,0,29
47,1,กรุงเทพมหานคร,Bangkok,2020-03-09,0,29
48,1,กรุงเทพมหานคร,Bangkok,2020-03-10,0,29
49,1,กรุงเทพมหานคร,Bangkok,2020-03-11,5,34
50,1,กรุงเทพมหานคร,Bangkok,2020-03-12,13,47
51,1,กรุงเทพมหานคร,Bangkok,2020-03-13,3,50
52,1,กรุงเทพมหานคร,Bangkok,2020-03-14,6,56
53,1,กรุงเทพมหานคร,Bangkok,2020-03-15,29,85
54,1,กรุงเทพมหานคร,Bangkok,2020-03-16,24,109
55,1,กรุงเทพมหานคร,Bangkok,2020-03-17,22,131
56,1,กรุงเทพมหานคร,Bangkok,2020-03-18,25,156
57,1,กรุงเทพมหานคร,Bangkok,2020-03-19,31,187
58,1,กรุงเทพมหานคร,Bangkok,2020-03-20,30,217
59,1,กรุงเทพมหานคร,Bangkok,2020-03-21,32,249
60,1,กรุงเทพมหานคร,Bangkok,2020-03-22,79,328
61,1,กรุงเทพมหานคร,Bangkok,2020-03-23,37,365
62,1,กรุงเทพมหานคร,Bangkok,2020-03-24,31,396
63,1,กรุงเทพมหานคร,Bangkok,2020-03-25,52,448
64,1,กรุงเทพมหานคร,Bangkok,2020-03-26,29,477
65,1,กรุงเทพมหานคร,Bangkok,2020-03-27,35,512
66,1,กรุงเทพมหานคร,Bangkok,2020-03-28,32,544
67,1,กรุงเทพมหานคร,Bangkok,2020-03-29,123,667
68,1,กรุงเทพมหานคร,Bangkok,2020-03-30,77,744
69,1,กรุงเทพมหานคร,Bangkok,2020-03-31,68,812
70,1,กรุงเทพมหานคร,Bangkok,2020-04-01,44,856
71,1,กรุงเทพมหานคร,Bangkok,2020-04-02,31,887
72,1,กรุงเทพมหานคร,Bangkok,2020-04-03,47,934
73,1,กรุงเทพมหานคร,Bangkok,2020-04-04,33,967
74,2,กระบี่,Krabi,2020-01-22,0,0
75,2,กระบี่,Krabi,2020-01-23,0,0
76,2,กระบี่,Krabi,2020-01-24,0,0
77,2,กระบี่,Krabi,2020-01-25,0,0
78,2,กระบี่,Krabi,2020-01-26,0,0
79,2,กระบี่,Krabi,2020-01-27,0,0
80,2,กระบี่,Krabi,2020-01-28,0,0
81,2,กระบี่,Krabi,2020-01-29,0,0
82,2,กระบี่,Krabi,2020-01-30,0,0
83,2,กระบี่,Krabi,2020-01-31,0,0
84,2,กระบี่,Krabi,2020-02-01,0,0
85,2,กระบี่,Krabi,2020-02-02,0,0
86,2,กระบี่,Krabi,2020-02-03,0,0
87,2,กระบี่,Krabi,2020-02-04,1,1
88,2,กระบี่,Krabi,2020-02-05,0,1
89,2,กระบี่,Krabi,2020-02-06,0,1
90,2,กระบี่,Krabi,2020-02-07,0,1
91,2,กระบี่,Krabi,2020-02-08,0,1
92,2,กระบี่,Krabi,2020-02-09,0,1
93,2,กระบี่,Krabi,2020-02-10,0,1
94,2,กระบี่,Krabi,2020-02-11,0,1
95,2,กระบี่,Krabi,2020-02-12,0,1
96,2,กระบี่,Krabi,2020-02-13,0,1
97,2,กระบี่,Krabi,2020-02-14,0,1
98,2,กระบี่,Krabi,2020-02-15,0,1
99,2,กระบี่,Krabi,2020-02-16,0,1
100,2,กระบี่,Krabi,2020-02-17,0,1
101,2,กระบี่,Krabi,2020-02-18,0,1
102,2,กระบี่,Krabi,2020-02-19,0,1
103,2,กระบี่,Krabi,2020-02-20,0,1
104,2,กระบี่,Krabi,2020-02-21,0,1
105,2,กระบี่,Krabi,2020-02-22,0,1
106,2,กระบี่,Krabi,2020-02-23,0,1
107,2,กระบี่,Krabi,2020-02-24,0,1
108,2,กระบี่,Krabi,2020-02-25,0,1
109,2,กระบี่,Krabi,2020-02-26,0,1
110,2,กระบี่,Krabi,2020-02-27,0,1
111,2,กระบี่,Krabi,2020-02-28,0,1
112,2,กระบี่,Krabi,2020-02-29,0,1
113,2,กระบี่,Krabi,2020-03-01,0,1
114,2,กระบี่,Krabi,2020-03-02,0,1
115,2,กระบี่,Krabi,2020-03-03,0,1
116,2,กระบี่,Krabi,2020-03-04,0,1
117,2,กระบี่,Krabi,2020-03-05,0,1
118,2,กระบี่,Krabi,2020-03-06,0,1
119,2,กระบี่,Krabi,2020-03-07,0,1
120,2,กระบี่,Krabi,2020-03-08,0,1
121,2,กระบี่,Krabi,2020-03-09,0,1
122,2,กระบี่,Krabi,2020-03-10,0,1
123,2,กระบี่,Krabi,2020-03-11,0,1
124,2,กระบี่,Krabi,2020-03-12,0,1
125,2,กระบี่,Krabi,2020-03-13,0,1
126,2,กระบี่,Krabi,2020-03-14,0,1
127,2,กระบี่,Krabi,2020-03-15,0,1
128,2,กระบี่,Krabi,2020-03-16,0,1
129,2,กระบี่,Krabi,2020-03-17,0,1
130,2,กระบี่,Krabi,2020-03-18,0,1
131,2,กระบี่,Krabi,2020-03-19,0,1
132,2,กระบี่,Krabi,2020-03-20,0,1
133,2,กระบี่,Krabi,2020-03-21,1,2
134,2,กระบี่,Krabi,2020-03-22,1,3
135,2,กระบี่,Krabi,2020-03-23,0,3
136,2,กระบี่,Krabi,2020-03-24,0,3
137,2,กระบี่,Krabi,2020-03-25,0,3
138,2,กระบี่,Krabi,2020-03-26,5,8
139,2,กระบี่,Krabi,2020-03-27,0,8
140,2,กระบี่,Krabi,2020-03-28,0,8
141,2,กระบี่,Krabi,2020-03-29,0,8
142,2,กระบี่,Krabi,2020-03-30,1,9
143,2,กระบี่,Krabi,2020-03-31,0,9
144,2,กระบี่,Krabi,2020-04-01,2,11
145,2,กระบี่,Krabi,2020-04-02,1,12
146,2,กระบี่,Krabi,2020-04-03,1,13
147,2,กระบี่,Krabi,2020-04-04,0,13
148,3,กาญจนบุรี,Kanchanaburi,2020-01-22,0,0
149,3,กาญจนบุรี,Kanchanaburi,2020-01-23,0,0
150,3,กาญจนบุรี,Kanchanaburi,2020-01-24,0,0
151,3,กาญจนบุรี,Kanchanaburi,2020-01-25,0,0
152,3,กาญจนบุรี,Kanchanaburi,2020-01-26,0,0
153,3,กาญจนบุรี,Kanchanaburi,2020-01-27,0,0
154,3,กาญจนบุรี,Kanchanaburi,2020-01-28,0,0
155,3,กาญจนบุรี,Kanchanaburi,2020-01-29,0,0
156,3,กาญจนบุรี,Kanchanaburi,2020-01-30,0,0
157,3,กาญจนบุรี,Kanchanaburi,2020-01-31,0,0
158,3,กาญจนบุรี,Kanchanaburi,2020-02-01,0,0
159,3,กาญจนบุรี,Kanchanaburi,2020-02-02,0,0
160,3,กาญจนบุรี,Kanchanaburi,2020-02-03,0,0
161,3,กาญจนบุรี,Kanchanaburi,2020-02-04,0,0
162,3,กาญจนบุรี,Kanchanaburi,2020-02-05,0,0
163,3,กาญจนบุรี,Kanchanaburi,2020-02-06,0,0
164,3,กาญจนบุรี,Kanchanaburi,2020-02-07,0,0
165,3,กาญจนบุรี,Kanchanaburi,2020-02-08,0,0
166,3,กาญจนบุรี,Kanchanaburi,2020-02-09,0,0
167,3,กาญจนบุรี,Kanchanaburi,2020-02-10,0,0
168,3,กาญจนบุรี,Kanchanaburi,2020-02-11,0,0
169,3,กาญจนบุรี,Kanchanaburi,2020-02-12,0,0
170,3,กาญจนบุรี,Kanchanaburi,2020-02-13,0,0
171,3,กาญจนบุรี,Kanchanaburi,2020-02-14,0,0
172,3,กาญจนบุรี,Kanchanaburi,2020-02-15,0,0
173,3,กาญจนบุรี,Kanchanaburi,2020-02-16,0,0
174,3,กาญจนบุรี,Kanchanaburi,2020-02-17,0,0
175,3,กาญจนบุรี,Kanchanaburi,2020-02-18,0,0
176,3,กาญจนบุรี,Kanchanaburi,2020-02-19,0,0
177,3,กาญจนบุรี,Kanchanaburi,2020-02-20,0,0
178,3,กาญจนบุรี,Kanchanaburi,2020-02-21,0,0
179,3,กาญจนบุรี,Kanchanaburi,2020-02-22,0,0
180,3,กาญจนบุรี,Kanchanaburi,2020-02-23,0,0
181,3,กาญจนบุรี,Kanchanaburi,2020-02-24,0,0
182,3,กาญจนบุรี,Kanchanaburi,2020-02-25,0,0
183,3,กาญจนบุรี,Kanchanaburi,2020-02-26,0,0
184,3,กาญจนบุรี,Kanchanaburi,2020-02-27,0,0
185,3,กาญจนบุรี,Kanchanaburi,2020-02-28,0,0
186,3,กาญจนบุรี,Kanchanaburi,2020-02-29,0,0
187,3,กาญจนบุรี,Kanchanaburi,2020-03-01,0,0
188,3,กาญจนบุรี,Kanchanaburi,2020-03-02,0,0
189,3,กาญจนบุรี,Kanchanaburi,2020-03-03,0,0
190,3,กาญจนบุรี,Kanchanaburi,2020-03-04,0,0
191,3,กาญจนบุรี,Kanchanaburi,2020-03-05,0,0
192,3,กาญจนบุรี,Kanchanaburi,2020-03-06,0,0
193,3,กาญจนบุรี,Kanchanaburi,2020-03-07,0,0
194,3,กาญจนบุรี,Kanchanaburi,2020-03-08,0,0
195,3,กาญจนบุรี,Kanchanaburi,2020-03-09,0,0
196,3,กาญจนบุรี,Kanchanaburi,2020-03-10,0,0
197,3,กาญจนบุรี,Kanchanaburi,2020-03-11,0,0
198,3,กาญจนบุรี,Kanchanaburi,2020-03-12,0,0
199,3,กาญจนบุรี,Kanchanaburi,2020-03-13,0,0
200,3,กาญจนบุรี,Kanchanaburi,2020-03-14,0,0
201,3,กาญจนบุรี,Kanchanaburi,2020-03-15,0,0
202,3,กาญจนบุรี,Kanchanaburi,2020-03-16,0,0
203,3,กาญจนบุรี,Kanchanaburi,2020-03-17,0,0
204,3,กาญจนบุรี,Kanchanaburi,2020-03-18,0,0
205,3,กาญจนบุรี,Kanchanaburi,2020-03-19,0,0
206,3,กาญจนบุรี,Kanchanaburi,2020-03-20,0,0
207,3,กาญจนบุรี,Kanchanaburi,2020-03-21,4,4
208,3,กาญจนบุรี,Kanchanaburi,2020-03-22,0,4
209,3,กาญจนบุรี,Kanchanaburi,2020-03-23,1,5
210,3,กาญจนบุรี,Kanchanaburi,2020-03-24,1,6
211,3,กาญจนบุรี,Kanchanaburi,2020-03-25,2,8
212,3,กาญจนบุรี,Kanchanaburi,2020-03-26,1,9
213,3,กาญจนบุรี,Kanchanaburi,2020-03-27,0,9
214,3,กาญจนบุรี,Kanchanaburi,2020-03-28,0,9
215,3,กาญจนบุรี,Kanchanaburi,2020-03-29,0,9
216,3,กาญจนบุรี,Kanchanaburi,2020-03-30,0,9
217,3,กาญจนบุรี,Kanchanaburi,2020-03-31,0,9
218,3,กาญจนบุรี,Kanchanaburi,2020-04-01,0,9
219,3,กาญจนบุรี,Kanchanaburi,2020-04-02,1,10
220,3,กาญจนบุรี,Kanchanaburi,2020-04-03,0,10
221,3,กาญจนบุรี,Kanchanaburi,2020-04-04,0,10
222,4,กาฬสินธุ์,Kalasin,2020-01-22,0,0
223,4,กาฬสินธุ์,Kalasin,2020-01-23,0,0
224,4,กาฬสินธุ์,Kalasin,2020-01-24,0,0
225,4,กาฬสินธุ์,Kalasin,2020-01-25,0,0
226,4,กาฬสินธุ์,Kalasin,2020-01-26,0,0
227,4,กาฬสินธุ์,Kalasin,2020-01-27,0,0
228,4,กาฬสินธุ์,Kalasin,2020-01-28,0,0
229,4,กาฬสินธุ์,Kalasin,2020-01-29,0,0
230,4,กาฬสินธุ์,Kalasin,2020-01-30,0,0
231,4,กาฬสินธุ์,Kalasin,2020-01-31,0,0
232,4,กาฬสินธุ์,Kalasin,2020-02-01,0,0
233,4,กาฬสินธุ์,Kalasin,2020-02-02,0,0
234,4,กาฬสินธุ์,Kalasin,2020-02-03,0,0
235,4,กาฬสินธุ์,Kalasin,2020-02-04,0,0
236,4,กาฬสินธุ์,Kalasin,2020-02-05,0,0
237,4,กาฬสินธุ์,Kalasin,2020-02-06,0,0
238,4,กาฬสินธุ์,Kalasin,2020-02-07,0,0
239,4,กาฬสินธุ์,Kalasin,2020-02-08,0,0
240,4,กาฬสินธุ์,Kalasin,2020-02-09,0,0
241,4,กาฬสินธุ์,Kalasin,2020-02-10,0,0
242,4,กาฬสินธุ์,Kalasin,2020-02-11,0,0
243,4,กาฬสินธุ์,Kalasin,2020-02-12,0,0
244,4,กาฬสินธุ์,Kalasin,2020-02-13,0,0
245,4,กาฬสินธุ์,Kalasin,2020-02-14,0,0
246,4,กาฬสินธุ์,Kalasin,2020-02-15,0,0
247,4,กาฬสินธุ์,Kalasin,2020-02-16,0,0
248,4,กาฬสินธุ์,Kalasin,2020-02-17,0,0
249,4,กาฬสินธุ์,Kalasin,2020-02-18,0,0
250,4,กาฬสินธุ์,Kalasin,2020-02-19,0,0
251,4,กาฬสินธุ์,Kalasin,2020-02-20,0,0
252,4,กาฬสินธุ์,Kalasin,2020-02-21,0,0
253,4,กาฬสินธุ์,Kalasin,2020-02-22,0,0
254,4,กาฬสินธุ์,Kalasin,2020-02-23,0,0
255,4,กาฬสินธุ์,Kalasin,2020-02-24,0,0
256,4,กาฬสินธุ์,Kalasin,2020-02-25,0,0
257,4,กาฬสินธุ์,Kalasin,2020-02-26,0,0
258,4,กาฬสินธุ์,Kalasin,2020-02-27,0,0
259,4,กาฬสินธุ์,Kalasin,2020-02-28,0,0
260,4,กาฬสินธุ์,Kalasin,2020-02-29,0,0
261,4,กาฬสินธุ์,Kalasin,2020-03-01,0,0
262,4,กาฬสินธุ์,Kalasin,2020-03-02,0,0
263,4,กาฬสินธุ์,Kalasin,2020-03-03,0,0
264,4,กาฬสินธุ์,Kalasin,2020-03-04,0,0
265,4,กาฬสินธุ์,Kalasin,2020-03-05,0,0
266,4,กาฬสินธุ์,Kalasin,2020-03-06,0,0
267,4,กาฬสินธุ์,Kalasin,2020-03-07,0,0
268,4,กาฬสินธุ์,Kalasin,2020-03-08,0,0
269,4,กาฬสินธุ์,Kalasin,2020-03-09,0,0
270,4,กาฬสินธุ์,Kalasin,2020-03-10,0,0
271,4,กาฬสินธุ์,Kalasin,2020-03-11,0,0
272,4,กาฬสินธุ์,Kalasin,2020-03-12,0,0
273,4,กาฬสินธุ์,Kalasin,2020-03-13,0,0
274,4,กาฬสินธุ์,Kalasin,2020-03-14,0,0
275,4,กาฬสินธุ์,Kalasin,2020-03-15,0,0
276,4,กาฬสินธุ์,Kalasin,2020-03-16,0,0
277,4,กาฬสินธุ์,Kalasin,2020-03-17,0,0
278,4,กาฬสินธุ์,Kalasin,2020-03-18,1,1
279,4,กาฬสินธุ์,Kalasin,2020-03-19,0,1
280,4,กาฬสินธุ์,Kalasin,2020-03-20,0,1
281,4,กาฬสินธุ์,Kalasin,2020-03-21,0,1
282,4,กาฬสินธุ์,Kalasin,2020-03-22,0,1
283,4,กาฬสินธุ์,Kalasin,2020-03-23,0,1
284,4,กาฬสินธุ์,Kalasin,2020-03-24,0,1
285,4,กาฬสินธุ์,Kalasin,2020-03-25,1,2
286,4,กาฬสินธุ์,Kalasin,2020-03-26,0,2
287,4,กาฬสินธุ์,Kalasin,2020-03-27,0,2
288,4,กาฬสินธุ์,Kalasin,2020-03-28,0,2
289,4,กาฬสินธุ์,Kalasin,2020-03-29,0,2
290,4,กาฬสินธุ์,Kalasin,2020-03-30,0,2
291,4,กาฬสินธุ์,Kalasin,2020-03-31,0,2
292,4,กาฬสินธุ์,Kalasin,2020-04-01,0,2
293,4,กาฬสินธุ์,Kalasin,2020-04-02,0,2
294,4,กาฬสินธุ์,Kalasin,2020-04-03,1,3
295,4,กาฬสินธุ์,Kalasin,2020-04-04,0,3
296,6,ขอนแก่น,Khon Kaen,2020-01-22,0,0
297,6,ขอนแก่น,Khon Kaen,2020-01-23,0,0
298,6,ขอนแก่น,Khon Kaen,2020-01-24,0,0
299,6,ขอนแก่น,Khon Kaen,2020-01-25,0,0
300,6,ขอนแก่น,Khon Kaen,2020-01-26,0,0
301,6,ขอนแก่น,Khon Kaen,2020-01-27,0,0
302,6,ขอนแก่น,Khon Kaen,2020-01-28,0,0
303,6,ขอนแก่น,Khon Kaen,2020-01-29,0,0
304,6,ขอนแก่น,Khon Kaen,2020-01-30,0,0
305,6,ขอนแก่น,Khon Kaen,2020-01-31,0,0
306,6,ขอนแก่น,Khon Kaen,2020-02-01,0,0
307,6,ขอนแก่น,Khon Kaen,2020-02-02,0,0
308,6,ขอนแก่น,Khon Kaen,2020-02-03,0,0
309,6,ขอนแก่น,Khon Kaen,2020-02-04,0,0
310,6,ขอนแก่น,Khon Kaen,2020-02-05,0,0
311,6,ขอนแก่น,Khon Kaen,2020-02-06,0,0
312,6,ขอนแก่น,Khon Kaen,2020-02-07,0,0
313,6,ขอนแก่น,Khon Kaen,2020-02-08,0,0
314,6,ขอนแก่น,Khon Kaen,2020-02-09,0,0
315,6,ขอนแก่น,Khon Kaen,2020-02-10,0,0
316,6,ขอนแก่น,Khon Kaen,2020-02-11,0,0
317,6,ขอนแก่น,Khon Kaen,2020-02-12,0,0
318,6,ขอนแก่น,Khon Kaen,2020-02-13,0,0
319,6,ขอนแก่น,Khon Kaen,2020-02-14,0,0
320,6,ขอนแก่น,Khon Kaen,2020-02-15,0,0
321,6,ขอนแก่น,Khon Kaen,2020-02-16,0,0
322,6,ขอนแก่น,Khon Kaen,2020-02-17,0,0
323,6,ขอนแก่น,Khon Kaen,2020-02-18,0,0
324,6,ขอนแก่น,Khon Kaen,2020-02-19,0,0
325,6,ขอนแก่น,Khon Kaen,2020-02-20,0,0
326,6,ขอนแก่น,Khon Kaen,2020-02-21,0,0
327,6,ขอนแก่น,Khon Kaen,2020-02-22,0,0
328,6,ขอนแก่น,Khon Kaen,2020-02-23,0,0
329,6,ขอนแก่น,Khon Kaen,2020-02-24,0,0
330,6,ขอนแก่น,Khon Kaen,2020-02-25,0,0
331,6,ขอนแก่น,Khon Kaen,2020-02-26,0,0
332,6,ขอนแก่น,Khon Kaen,2020-02-27,0,0
333,6,ขอนแก่น,Khon Kaen,2020-02-28,0,0
334,6,ขอนแก่น,Khon Kaen,2020-02-29,0,0
335,6,ขอนแก่น,Khon Kaen,2020-03-01,0,0
336,6,ขอนแก่น,Khon Kaen,2020-03-02,0,0
337,6,ขอนแก่น,Khon Kaen,2020-03-03,0,0
338,6,ขอนแก่น,Khon Kaen,2020-03-04,0,0
339,6,ขอนแก่น,Khon Kaen,2020-03-05,0,0
340,6,ขอนแก่น,Khon Kaen,2020-03-06,0,0
341,6,ขอนแก่น,Khon Kaen,2020-03-07,0,0
342,6,ขอนแก่น,Khon Kaen,2020-03-08,0,0
343,6,ขอนแก่น,Khon Kaen,2020-03-09,0,0
344,6,ขอนแก่น,Khon Kaen,2020-03-10,0,0
345,6,ขอนแก่น,Khon Kaen,2020-03-11,0,0
346,6,ขอนแก่น,Khon Kaen,2020-03-12,0,0
347,6,ขอนแก่น,Khon Kaen,2020-03-13,0,0
348,6,ขอนแก่น,Khon Kaen,2020-03-14,0,0
349,6,ขอนแก่น,Khon Kaen,2020-03-15,0,0
350,6,ขอนแก่น,Khon Kaen,2020-03-16,0,0
351,6,ขอนแก่น,Khon Kaen,2020-03-17,0,0
352,6,ขอนแก่น,Khon Kaen,2020-03-18,1,1
353,6,ขอนแก่น,Khon Kaen,2020-03-19,0,1
354,6,ขอนแก่น,Khon Kaen,2020-03-20,0,1
355,6,ขอนแก่น,Khon Kaen,2020-03-21,0,1
356,6,ขอนแก่น,Khon Kaen,2020-03-22,1,2
357,6,ขอนแก่น,Khon Kaen,2020-03-23,0,2
358,6,ขอนแก่น,Khon Kaen,2020-03-24,0,2
359,6,ขอนแก่น,Khon Kaen,2020-03-25,0,2
360,6,ขอนแก่น,Khon Kaen,2020-03-26,0,2
361,6,ขอนแก่น,Khon Kaen,2020-03-27,0,2
362,6,ขอนแก่น,Khon Kaen,2020-03-28,0,2
363,6,ขอนแก่น,Khon Kaen,2020-03-29,0,2
364,6,ขอนแก่น,Khon Kaen,2020-03-30,1,3
365,6,ขอนแก่น,Khon Kaen,2020-03-31,0,3
366,6,ขอนแก่น,Khon Kaen,2020-04-01,0,3
367,6,ขอนแก่น,Khon Kaen,2020-04-02,0,3
368,6,ขอนแก่น,Khon Kaen,2020-04-03,1,4
369,6,ขอนแก่น,Khon Kaen,2020-04-04,0,4
370,7,จันทบุรี,Chanthaburi,2020-01-22,0,0
371,7,จันทบุรี,Chanthaburi,2020-01-23,0,0
372,7,จันทบุรี,Chanthaburi,2020-01-24,0,0
373,7,จันทบุรี,Chanthaburi,2020-01-25,0,0
374,7,จันทบุรี,Chanthaburi,2020-01-26,0,0
375,7,จันทบุรี,Chanthaburi,2020-01-27,0,0
376,7,จันทบุรี,Chanthaburi,2020-01-28,0,0
377,7,จันทบุรี,Chanthaburi,2020-01-29,0,0
378,7,จันทบุรี,Chanthaburi,2020-01-30,0,0
379,7,จันทบุรี,Chanthaburi,2020-01-31,0,0
380,7,จันทบุรี,Chanthaburi,2020-02-01,0,0
381,7,จันทบุรี,Chanthaburi,2020-02-02,0,0
382,7,จันทบุรี,Chanthaburi,2020-02-03,0,0
383,7,จันทบุรี,Chanthaburi,2020-02-04,0,0
384,7,จันทบุรี,Chanthaburi,2020-02-05,0,0
385,7,จันทบุรี,Chanthaburi,2020-02-06,0,0
386,7,จันทบุรี,Chanthaburi,2020-02-07,0,0
387,7,จันทบุรี,Chanthaburi,2020-02-08,0,0
388,7,จันทบุรี,Chanthaburi,2020-02-09,0,0
389,7,จันทบุรี,Chanthaburi,2020-02-10,0,0
390,7,จันทบุรี,Chanthaburi,2020-02-11,0,0
391,7,จันทบุรี,Chanthaburi,2020-02-12,0,0
392,7,จันทบุรี,Chanthaburi,2020-02-13,0,0
393,7,จันทบุรี,Chanthaburi,2020-02-14,0,0
394,7,จันทบุรี,Chanthaburi,2020-02-15,0,0
395,7,จันทบุรี,Chanthaburi,2020-02-16,0,0
396,7,จันทบุรี,Chanthaburi,2020-02-17,0,0
397,7,จันทบุรี,Chanthaburi,2020-02-18,0,0
398,7,จันทบุรี,Chanthaburi,2020-02-19,0,0
399,7,จันทบุรี,Chanthaburi,2020-02-20,0,0
400,7,จันทบุรี,Chanthaburi,2020-02-21,0,0
401,7,จันทบุรี,Chanthaburi,2020-02-22,0,0
402,7,จันทบุรี,Chanthaburi,2020-02-23,0,0
403,7,จันทบุรี,Chanthaburi,2020-02-24,0,0
404,7,จันทบุรี,Chanthaburi,2020-02-25,0,0
405,7,จันทบุรี,Chanthaburi,2020-02-26,0,0
406,7,จันทบุรี,Chanthaburi,2020-02-27,0,0
407,7,จันทบุรี,Chanthaburi,2020-02-28,0,0
408,7,จันทบุรี,Chanthaburi,2020-02-29,0,0
409,7,จันทบุรี,Chanthaburi,2020-03-01,0,0
410,7,จันทบุรี,Chanthaburi,2020-03-02,0,0
411,7,จันทบุรี,Chanthaburi,2020-03-03,0,0
412,7,จันทบุรี,Chanthaburi,2020-03-04,0,0
413,7,จันทบุรี,Chanthaburi,2020-03-05,0,0
414,7,จันทบุรี,Chanthaburi,2020-03-06,0,0
415,7,จันทบุรี,Chanthaburi,2020-03-07,0,0
416,7,จันทบุรี,Chanthaburi,2020-03-08,0,0
417,7,จันทบุรี,Chanthaburi,2020-03-09,0,0
418,7,จันทบุรี,Chanthaburi,2020-03-10,0,0
419,7,จันทบุรี,Chanthaburi,2020-03-11,0,0
420,7,จันทบุรี,Chanthaburi,2020-03-12,0,0
421,7,จันทบุรี,Chanthaburi,2020-03-13,0,0
422,7,จันทบุรี,Chanthaburi,2020-03-14,0,0
423,7,จันทบุรี,Chanthaburi,2020-03-15,0,0
424,7,จันทบุรี,Chanthaburi,2020-03-16,0,0
425,7,จันทบุรี,Chanthaburi,2020-03-17,0,0
426,7,จันทบุรี,Chanthaburi,2020-03-18,0,0
427,7,จันทบุรี,Chanthaburi,2020-03-19,0,0
428,7,จันทบุรี,Chanthaburi,2020-03-20,0,0
429,7,จันทบุรี,Chanthaburi,2020-03-21,0,0
430,7,จันทบุรี,Chanthaburi,2020-03-22,0,0
431,7,จันทบุรี,Chanthaburi,2020-03-23,1,1
432,7,จันทบุรี,Chanthaburi,2020-03-24,1,2
433,7,จันทบุรี,Chanthaburi,2020-03-25,0,2
434,7,จันทบุรี,Chanthaburi,2020-03-26,1,3
435,7,จันทบุรี,Chanthaburi,2020-03-27,0,3
436,7,จันทบุรี,Chanthaburi,2020-03-28,0,3
437,7,จันทบุรี,Chanthaburi,2020-03-29,0,3
438,7,จันทบุรี,Chanthaburi,2020-03-30,0,3
439,7,จันทบุรี,Chanthaburi,2020-03-31,0,3
440,7,จันทบุรี,Chanthaburi,2020-04-01,0,3
441,7,จันทบุรี,Chanthaburi,2020-04-02,0,3
442,7,จันทบุรี,Chanthaburi,2020-04-03,0,3
