Country/Region,Date,Day_after_100cases,Confirmed,Recovered,Deaths,Active_Cases,New_Cases,Confirmed_7day_before,Confirmed_Doubling_Time,Recovered_7day_before,Recovered_Doubling_Time,Deaths_7day_before,Deaths_7day_Doubling_Time
Afghanistan,2020-01-22,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-01-23,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-01-24,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-01-25,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-01-26,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-01-27,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-01-28,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-01-29,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-01-30,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-01-31,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-01,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-02,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-03,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-04,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-05,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-06,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-07,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-08,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-09,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-10,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-11,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-12,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-13,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-14,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-15,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-16,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-17,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-18,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-19,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-20,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-21,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-22,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-23,-1,0,0,0,0,0.0,0,,0,,0,
Afghanistan,2020-02-24,-1,1,0,0,1,1.0,0,,0,,0,
Afghanistan,2020-02-25,-1,1,0,0,1,0.0,0,,0,,0,
Afghanistan,2020-02-26,-1,1,0,0,1,0.0,0,,0,,0,
Afghanistan,2020-02-27,-1,1,0,0,1,0.0,0,,0,,0,
Afghanistan,2020-02-28,-1,1,0,0,1,0.0,0,,0,,0,
Afghanistan,2020-02-29,-1,1,0,0,1,0.0,0,,0,,0,
Afghanistan,2020-03-01,-1,1,0,0,1,0.0,1,,0,,0,
Afghanistan,2020-03-02,-1,1,0,0,1,0.0,1,,0,,0,
Afghanistan,2020-03-03,-1,1,0,0,1,0.0,1,,0,,0,
Afghanistan,2020-03-04,-1,1,0,0,1,0.0,1,,0,,0,
Afghanistan,2020-03-05,-1,1,0,0,1,0.0,1,,0,,0,
Afghanistan,2020-03-06,-1,1,0,0,1,0.0,1,,0,,0,
Afghanistan,2020-03-07,-1,1,0,0,1,0.0,1,,0,,0,
Afghanistan,2020-03-08,-1,4,0,0,4,3.0,1,3.0,0,,0,
Afghanistan,2020-03-09,-1,4,0,0,4,0.0,1,3.0,0,,0,
Afghanistan,2020-03-10,-1,5,0,0,5,1.0,1,2.5840593484403582,0,,0,
Afghanistan,2020-03-11,-1,7,0,0,7,2.0,1,2.137243122648133,0,,0,
Afghanistan,2020-03-12,-1,7,0,0,7,0.0,1,2.137243122648133,0,,0,
Afghanistan,2020-03-13,-1,7,0,0,7,0.0,1,2.137243122648133,0,,0,
Afghanistan,2020-03-14,-1,11,0,0,11,4.0,4,4.111189536651487,0,,0,
Afghanistan,2020-03-15,-1,16,0,0,16,5.0,4,3.0,0,,0,
Afghanistan,2020-03-16,-1,21,1,0,20,5.0,5,2.8980056645243337,0,,0,
Afghanistan,2020-03-17,-1,22,1,0,21,1.0,7,3.6317926476548243,0,,0,
Afghanistan,2020-03-18,-1,22,1,0,21,0.0,7,3.6317926476548243,0,,0,
Afghanistan,2020-03-19,-1,22,1,0,21,0.0,7,3.6317926476548243,0,,0,
Afghanistan,2020-03-20,-1,24,1,0,23,2.0,11,5.3308177461033575,0,,0,
Afghanistan,2020-03-21,-1,24,1,0,23,0.0,16,10.257067748108728,0,,0,
Afghanistan,2020-03-22,-1,40,1,1,38,16.0,21,6.4543148868874525,1,,0,
Afghanistan,2020-03-23,-1,40,1,1,38,0.0,22,6.956550160165999,1,,0,
Afghanistan,2020-03-24,-1,74,1,1,72,34.0,22,3.4285288227498922,1,,0,
Afghanistan,2020-03-25,-1,84,2,2,80,10.0,22,3.1041668303136207,1,6.0,0,
Afghanistan,2020-03-26,-1,94,2,4,88,10.0,24,3.0462630625784968,1,6.0,0,
Afghanistan,2020-03-27,0,110,2,4,104,16.0,24,2.731746318481956,1,6.0,0,
Afghanistan,2020-03-28,1,110,2,4,104,0.0,40,4.111189536651487,1,6.0,1,3.0
Afghanistan,2020-03-29,2,120,2,4,114,10.0,40,3.7855785214287447,1,6.0,1,3.0
Afghanistan,2020-03-30,3,170,2,4,164,50.0,74,5.0002601364136865,1,6.0,1,3.0
Afghanistan,2020-03-31,4,174,5,4,165,4.0,84,5.710880544271834,2,4.53882478419618,2,6.0
Afghanistan,2020-04-01,5,237,5,4,228,63.0,94,4.497230614762058,2,4.53882478419618,4,
Afghanistan,2020-04-02,6,273,10,6,257,36.0,110,4.575272053047795,2,2.5840593484403582,4,10.257067748108728
Afghanistan,2020-04-03,7,281,10,6,265,8.0,110,4.4343715012300695,2,2.5840593484403582,4,10.257067748108728
Afghanistan,2020-04-04,8,299,10,7,282,18.0,120,4.555424441820831,2,2.5840593484403582,4,7.431675755080001
Afghanistan,2020-04-05,9,349,15,7,327,50.0,170,5.782060883948534,2,2.064061168681163,4,7.431675755080001
Afghanistan,2020-04-06,10,367,18,11,338,18.0,174,5.572620379418728,5,3.2467586816393794,4,4.111189536651487
Afghanistan,2020-04-07,11,423,18,14,391,56.0,237,7.179003388839556,5,3.2467586816393794,4,3.3197685339906733
Afghanistan,2020-04-08,12,444,29,14,401,21.0,273,8.551165662937962,10,3.9061154723653813,6,4.90840739460751
Afghanistan,2020-04-09,13,484,32,15,437,40.0,281,7.648798608989358,10,3.5755321221454217,6,4.53882478419618
Afghanistan,2020-04-10,14,521,32,15,474,37.0,299,7.489347451006877,10,3.5755321221454217,7,5.456848872054508
Albania,2020-01-22,-1,0,0,0,0,0.0,349,,15,,7,
Albania,2020-01-23,-1,0,0,0,0,0.0,367,,18,,11,
Albania,2020-01-24,-1,0,0,0,0,0.0,423,,18,,14,
Albania,2020-01-25,-1,0,0,0,0,0.0,444,,29,,14,
Albania,2020-01-26,-1,0,0,0,0,0.0,484,,32,,15,
Albania,2020-01-27,-1,0,0,0,0,0.0,521,,32,,15,
Albania,2020-01-28,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-01-29,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-01-30,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-01-31,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-01,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-02,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-03,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-04,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-05,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-06,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-07,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-08,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-09,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-10,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-11,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-12,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-13,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-14,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-15,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-16,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-17,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-18,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-19,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-20,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-21,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-22,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-23,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-24,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-25,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-26,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-27,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-28,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-02-29,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-03-01,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-03-02,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-03-03,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-03-04,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-03-05,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-03-06,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-03-07,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-03-08,-1,0,0,0,0,0.0,0,,0,,0,
Albania,2020-03-09,-1,2,0,0,2,2.0,0,,0,,0,
Albania,2020-03-10,-1,10,0,0,10,8.0,0,,0,,0,
Albania,2020-03-11,-1,12,0,1,11,2.0,0,,0,,0,
Albania,2020-03-12,-1,23,0,1,22,11.0,0,,0,,0,
Albania,2020-03-13,-1,33,0,1,32,10.0,0,,0,,0,
Albania,2020-03-14,-1,38,0,1,37,5.0,0,,0,,0,
Albania,2020-03-15,-1,42,0,1,41,4.0,2,1.366021492181718,0,,0,
Albania,2020-03-16,-1,51,0,1,50,9.0,10,2.5526513623630875,0,,0,
Albania,2020-03-17,-1,55,0,1,54,4.0,12,2.731746318481956,0,,1,
Albania,2020-03-18,-1,59,0,2,57,4.0,23,4.4147476037725,0,,1,6.0
Albania,2020-03-19,-1,64,0,2,62,5.0,33,6.278739092702001,0,,1,6.0
Albania,2020-03-20,-1,70,0,2,68,6.0,38,6.8076956190364335,0,,1,6.0
Albania,2020-03-21,-1,76,2,2,72,6.0,42,7.012540017308452,0,,1,6.0
Albania,2020-03-22,-1,89,2,2,85,13.0,51,7.469114381142596,0,,1,6.0
Albania,2020-03-23,0,104,2,4,98,15.0,55,6.5282673650418825,0,,1,3.0
Albania,2020-03-24,1,123,10,5,108,19.0,59,5.66106386407669,0,,2,4.53882478419618
Albania,2020-03-25,2,146,17,5,124,23.0,64,5.042760258409697,0,,2,4.53882478419618
Albania,2020-03-26,3,174,17,6,151,28.0,70,4.567390201924128,0,,2,3.7855785214287447
Albania,2020-03-27,4,186,31,8,147,12.0,76,4.646727515707437,2,1.5173753473592626,2,3.0
Albania,2020-03-28,5,197,31,10,156,11.0,89,5.234147912347176,2,1.5173753473592626,2,2.5840593484403582
Albania,2020-03-29,6,212,33,10,169,15.0,104,5.8395255378638025,2,1.4835349431651723,4,4.53882478419618
Albania,2020-03-30,7,223,44,11,168,11.0,123,6.989867299557561,10,2.8070129163922424,5,5.274708934720644
Albania,2020-03-31,8,243,52,15,176,20.0,146,8.163399200021846,17,3.7198301388956496,5,3.7855785214287447
Albania,2020-04-01,9,259,67,15,177,16.0,174,10.455424492561662,17,3.03240680202373,6,4.53882478419618
Albania,2020-04-02,10,277,76,16,185,18.0,186,10.442349135948184,31,4.637748541446435,8,6.0
Albania,2020-04-03,11,304,89,17,198,27.0,197,9.58656815984712,31,3.943380624006545,10,7.837658615112828
Albania,2020-04-04,12,333,99,20,214,29.0,212,9.210111481953549,33,3.7855785214287447,10,6.0
Albania,2020-04-05,13,361,104,20,237,28.0,223,8.633650961303095,44,4.834779081940756,11,6.956550160165999
Albania,2020-04-06,14,377,116,21,240,16.0,243,9.469574270813744,52,5.183400470711749,15,12.360256302636872
Albania,2020-04-07,15,383,131,22,230,6.0,259,10.630903471310612,67,6.202615820182251,15,10.858922233702627
Albania,2020-04-08,16,400,154,22,224,17.0,277,11.318319703812374,76,5.888940314134368,16,13.059614873256598
Albania,2020-04-09,17,409,165,23,221,9.0,304,14.017724775231876,89,6.737116065965012,17,13.758340240291133
Albania,2020-04-10,18,416,182,23,211,7.0,333,18.688017041001658,99,6.8303054542045,20,29.756906727842345
Algeria,2020-01-22,-1,0,0,0,0,0.0,361,,104,,20,
Algeria,2020-01-23,-1,0,0,0,0,0.0,377,,116,,21,
Algeria,2020-01-24,-1,0,0,0,0,0.0,383,,131,,22,
Algeria,2020-01-25,-1,0,0,0,0,0.0,400,,154,,22,
Algeria,2020-01-26,-1,0,0,0,0,0.0,409,,165,,23,
Algeria,2020-01-27,-1,0,0,0,0,0.0,416,,182,,23,
Algeria,2020-01-28,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-01-29,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-01-30,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-01-31,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-01,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-02,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-03,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-04,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-05,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-06,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-07,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-08,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-09,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-10,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-11,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-12,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-13,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-14,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-15,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-16,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-17,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-18,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-19,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-20,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-21,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-22,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-23,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-24,-1,0,0,0,0,0.0,0,,0,,0,
Algeria,2020-02-25,-1,1,0,0,1,1.0,0,,0,,0,
Algeria,2020-02-26,-1,1,0,0,1,0.0,0,,0,,0,
Algeria,2020-02-27,-1,1,0,0,1,0.0,0,,0,,0,
Algeria,2020-02-28,-1,1,0,0,1,0.0,0,,0,,0,
Algeria,2020-02-29,-1,1,0,0,1,0.0,0,,0,,0,
Algeria,2020-03-01,-1,1,0,0,1,0.0,0,,0,,0,
Algeria,2020-03-02,-1,3,0,0,3,2.0,1,3.7855785214287447,0,,0,
Algeria,2020-03-03,-1,5,0,0,5,2.0,1,2.5840593484403582,0,,0,
Algeria,2020-03-04,-1,12,0,0,12,7.0,1,1.6736576739067788,0,,0,
Algeria,2020-03-05,-1,12,0,0,12,0.0,1,1.6736576739067788,0,,0,
Algeria,2020-03-06,-1,17,0,0,17,5.0,1,1.467903252709356,0,,0,
Algeria,2020-03-07,-1,17,0,0,17,0.0,1,1.467903252709356,0,,0,
Algeria,2020-03-08,-1,19,0,0,19,2.0,3,2.25312761201696,0,,0,
Algeria,2020-03-09,-1,20,0,0,20,1.0,5,3.0,0,,0,
Algeria,2020-03-10,-1,20,0,0,20,0.0,12,8.141492693140343,0,,0,
Algeria,2020-03-11,-1,20,0,0,20,0.0,12,8.141492693140343,0,,0,
Algeria,2020-03-12,-1,24,8,1,15,4.0,17,12.060309762587803,0,,0,
Algeria,2020-03-13,-1,26,8,2,16,2.0,17,9.788297448403336,0,,0,
Algeria,2020-03-14,-1,37,12,3,22,11.0,19,6.240081830730967,0,,0,
Algeria,2020-03-15,-1,48,12,4,32,11.0,20,4.750464415131346,0,,0,
Algeria,2020-03-16,-1,54,12,4,38,6.0,20,4.187138846734898,0,,0,
Algeria,2020-03-17,-1,60,12,4,44,6.0,20,3.7855785214287447,0,,0,
Algeria,2020-03-18,-1,74,12,7,55,14.0,24,3.693464906212667,8,10.257067748108728,1,2.137243122648133
Algeria,2020-03-19,-1,87,32,9,46,13.0,26,3.4433210858764074,8,3.0,2,2.765072523710221
Algeria,2020-03-20,-1,90,32,11,47,3.0,37,4.678728368666685,12,4.240170315668543,3,3.2009062953623033
Algeria,2020-03-21,0,139,32,15,92,49.0,48,3.911397531562653,12,4.240170315668543,4,3.146483607301711
Algeria,2020-03-22,1,201,65,17,119,62.0,54,3.1642829427737276,12,2.461634086749518,4,2.8743026613140312
Algeria,2020-03-23,2,230,65,17,148,29.0,60,3.095017892162008,12,2.461634086749518,4,2.8743026613140312
Algeria,2020-03-24,3,264,24,19,221,34.0,74,3.2698603417058796,12,6.0,7,4.165010521425631
Algeria,2020-03-25,4,302,65,21,216,38.0,87,3.341759685317892,32,5.868729358983652,9,4.90840739460751
Algeria,2020-03-26,5,367,29,25,313,65.0,90,2.958896261036155,32,,11,5.065751037432527
Algeria,2020-03-27,6,409,29,26,354,42.0,139,3.853525046178076,32,,15,7.560968602487128
Algeria,2020-03-28,7,454,31,29,394,45.0,201,5.104224885891051,65,,17,7.786967730491638
Algeria,2020-03-29,8,511,31,31,449,57.0,230,5.209737837079209,65,,17,6.922543335008591
Algeria,2020-03-30,9,584,37,35,512,73.0,264,5.23820547540726,24,9.607826690764966,19,6.8076956190364335
Algeria,2020-03-31,10,716,46,44,626,132.0,302,4.817686544619354,65,,21,5.622640972527551
Algeria,2020-04-01,11,847,61,58,728,131.0,367,4.972724990928553,29,5.593068773081425,25,4.941831328663356
Algeria,2020-04-02,12,986,61,86,839,139.0,409,4.72631931561604,29,5.593068773081425,26,3.476598075060958
Algeria,2020-04-03,13,1171,62,105,1004,185.0,454,4.389247629266176,31,6.0,29,3.232297944150033
Algeria,2020-04-04,14,1251,90,130,1031,80.0,511,4.645089630453412,31,3.902041115320255,31,2.9011133710799513
Algeria,2020-04-05,15,1320,90,152,1078,69.0,584,5.099882666688758,37,4.678728368666685,35,2.831999426952426
Algeria,2020-04-06,16,1423,90,173,1160,103.0,716,6.055075945908348,46,6.196483423684384,44,3.0376722867296797
Algeria,2020-04-07,17,1468,113,193,1162,45.0,847,7.562217258556517,61,6.745805269678429,58,3.4592579281726072
Algeria,2020-04-08,18,1572,237,205,1130,104.0,986,8.916077431685935,61,3.0643421275005043,86,4.787684754164503
Algeria,2020-04-09,19,1666,347,235,1084,94.0,1171,11.795992442504899,62,2.414879966623488,105,5.162305336615159
Algeria,2020-04-10,20,1761,405,256,1100,95.0,1251,12.162660510772074,90,2.765072523710221,130,6.137277475066022
Andorra,2020-01-22,-1,0,0,0,0,0.0,1320,,90,,152,
Andorra,2020-01-23,-1,0,0,0,0,0.0,1423,,90,,173,
Andorra,2020-01-24,-1,0,0,0,0,0.0,1468,,113,,193,
Andorra,2020-01-25,-1,0,0,0,0,0.0,1572,,237,,205,
Andorra,2020-01-26,-1,0,0,0,0,0.0,1666,,347,,235,
Andorra,2020-01-27,-1,0,0,0,0,0.0,1761,,405,,256,
Andorra,2020-01-28,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-01-29,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-01-30,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-01-31,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-01,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-02,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-03,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-04,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-05,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-06,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-07,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-08,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-09,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-10,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-11,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-12,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-13,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-14,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-15,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-16,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-17,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-18,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-19,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-20,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-21,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-22,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-23,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-24,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-25,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-26,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-27,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-28,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-02-29,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-03-01,-1,0,0,0,0,0.0,0,,0,,0,
Andorra,2020-03-02,-1,1,0,0,1,1.0,0,,0,,0,
Andorra,2020-03-03,-1,1,0,0,1,0.0,0,,0,,0,
Andorra,2020-03-04,-1,1,0,0,1,0.0,0,,0,,0,
Andorra,2020-03-05,-1,1,0,0,1,0.0,0,,0,,0,
Andorra,2020-03-06,-1,1,0,0,1,0.0,0,,0,,0,
Andorra,2020-03-07,-1,1,0,0,1,0.0,0,,0,,0,
Andorra,2020-03-08,-1,1,0,0,1,0.0,1,,0,,0,
Andorra,2020-03-09,-1,1,0,0,1,0.0,1,,0,,0,
Andorra,2020-03-10,-1,1,0,0,1,0.0,1,,0,,0,
Andorra,2020-03-11,-1,1,0,0,1,0.0,1,,0,,0,
Andorra,2020-03-12,-1,1,1,0,0,0.0,1,,0,,0,
Andorra,2020-03-13,-1,1,0,0,1,0.0,1,,0,,0,
Andorra,2020-03-14,-1,1,1,0,0,0.0,1,,0,,0,
Andorra,2020-03-15,-1,1,1,0,0,0.0,1,,0,,0,
Andorra,2020-03-16,-1,2,1,0,1,1.0,1,6.0,0,,0,
Andorra,2020-03-17,-1,39,1,0,38,37.0,1,1.13520215710122,0,,0,
Andorra,2020-03-18,-1,39,1,0,38,0.0,1,1.13520215710122,1,,0,
Andorra,2020-03-19,-1,53,1,0,52,14.0,1,1.0475005802882695,0,,0,
Andorra,2020-03-20,-1,75,1,0,74,22.0,1,0.9632645126041284,1,,0,
Andorra,2020-03-21,-1,88,1,0,87,13.0,1,0.9288742964146092,1,,0,
Andorra,2020-03-22,0,113,1,1,111,25.0,2,1.030896135453229,1,,0,
Andorra,2020-03-23,1,133,1,1,131,20.0,39,3.3900599281199897,1,,0,
Andorra,2020-03-24,2,164,1,1,162,31.0,39,2.895543575683862,1,,0,
Andorra,2020-03-25,3,188,1,1,186,24.0,53,3.2846684211968156,1,,0,
Andorra,2020-03-26,4,224,1,3,220,36.0,75,3.8009897270865336,1,,0,
Andorra,2020-03-27,5,267,1,3,263,43.0,88,3.7470391059740593,1,,0,
Andorra,2020-03-28,6,308,1,3,304,41.0,113,4.147634845888972,1,,1,3.7855785214287447
Andorra,2020-03-29,7,334,1,6,327,26.0,133,4.516637518801808,1,,1,2.3211168434072493
Andorra,2020-03-30,8,370,10,8,352,36.0,164,5.111475069782371,1,1.8061799739838869,1,2.0
Andorra,2020-03-31,9,376,10,12,354,6.0,188,6.0,1,1.8061799739838869,1,1.6736576739067788
Andorra,2020-04-01,10,390,10,14,366,14.0,224,7.500230709984165,1,1.8061799739838869,3,2.6997932239131135
Andorra,2020-04-02,11,428,10,15,403,38.0,267,8.81353570845379,1,1.8061799739838869,3,2.5840593484403582
Andorra,2020-04-03,12,439,16,16,407,11.0,308,11.735009661740989,1,1.5,3,2.4844334722718235
Andorra,2020-04-04,13,466,21,17,428,27.0,334,12.487464350161158,1,1.366021492181718,6,3.993343520898497
Andorra,2020-04-05,14,501,26,18,457,35.0,370,13.721018181064558,10,4.35252042767552,8,5.128533874054364
Andorra,2020-04-06,15,525,31,21,473,24.0,376,12.458865992951962,10,3.6758664679161552,12,7.431675755080001
Andorra,2020-04-07,16,545,39,22,484,20.0,390,12.427966833262,10,3.055808032679092,14,9.20137160470772
Andorra,2020-04-08,17,564,52,23,489,19.0,428,15.072181960633614,10,2.522585948851571,15,9.729655672084892
Andorra,2020-04-09,18,583,58,25,500,19.0,439,14.660071653223653,16,3.229311825973779,16,9.31885115851617
Andorra,2020-04-10,19,601,71,26,504,18.0,466,16.347213237348164,21,3.4140768254786833,17,9.788297448403336
Angola,2020-01-22,-1,0,0,0,0,0.0,501,,26,,18,
Angola,2020-01-23,-1,0,0,0,0,0.0,525,,31,,21,
Angola,2020-01-24,-1,0,0,0,0,0.0,545,,39,,22,
Angola,2020-01-25,-1,0,0,0,0,0.0,564,,52,,23,
Angola,2020-01-26,-1,0,0,0,0,0.0,583,,58,,25,
Angola,2020-01-27,-1,0,0,0,0,0.0,601,,71,,26,
Angola,2020-01-28,-1,0,0,0,0,0.0,0,,0,,0,
Angola,2020-01-29,-1,0,0,0,0,0.0,0,,0,,0,
Angola,2020-01-30,-1,0,0,0,0,0.0,0,,0,,0,
Angola,2020-01-31,-1,0,0,0,0,0.0,0,,0,,0,
Angola,2020-02-01,-1,0,0,0,0,0.0,0,,0,,0,
Angola,2020-02-02,-1,0,0,0,0,0.0,0,,0,,0,
Angola,2020-02-03,-1,0,0,0,0,0.0,0,,0,,0,
Angola,2020-02-04,-1,0,0,0,0,0.0,0,,0,,0,
Angola,2020-02-05,-1,0,0,0,0,0.0,0,,0,,0,
